telemetry.time,deviceId,telemetry.co2,enqueuedTime
2022-09-29T05:16:55.0000000,AMNO-01,386,2022-09-29T05:30:16.0000000
2022-09-29T05:15:43.0000000,AMNO-01,378,2022-09-29T05:30:16.0000000
2022-09-29T05:29:52.0000000,DA00110041,434,2022-09-29T05:30:14.0000000
2022-09-29T05:28:47.0000000,DA00110041,435,2022-09-29T05:30:14.0000000
2022-09-29T05:26:52.0000000,DA00110047,404,2022-09-29T05:30:16.0000000
2022-09-29T05:24:31.0000000,DA00110047,417,2022-09-29T05:30:16.0000000
2022-09-29T05:25:45.0000000,DA00110047,411,2022-09-29T05:30:16.0000000
2022-09-29T05:22:11.0000000,DA00110047,413,2022-09-29T05:30:16.0000000
2022-09-29T05:23:26.0000000,DA00110047,400,2022-09-29T05:30:16.0000000
2022-09-29T05:21:06.0000000,DA00110047,417,2022-09-29T05:30:16.0000000
2022-09-29T05:26:17.0000000,DA00100001,425,2022-09-29T05:30:15.0000000
2022-09-29T05:18:37.0000000,DA00110047,419,2022-09-29T05:30:15.0000000
2022-09-29T05:16:17.0000000,DA00110047,419,2022-09-29T05:30:15.0000000
2022-09-29T05:15:12.0000000,DA00110047,424,2022-09-29T05:30:15.0000000
2022-09-29T05:19:51.0000000,DA00110047,419,2022-09-29T05:30:15.0000000
2022-09-29T05:17:32.0000000,DA00110047,419,2022-09-29T05:30:15.0000000
2022-09-29T05:25:10.0000000,DA00100001,407,2022-09-29T05:30:15.0000000
2022-09-29T05:23:11.0000000,DA00110043,420,2022-09-29T05:30:14.0000000
2022-09-29T05:22:06.0000000,DA00110043,418,2022-09-29T05:30:14.0000000
2022-09-29T05:25:41.0000000,DA00110043,421,2022-09-29T05:30:14.0000000
2022-09-29T05:24:26.0000000,DA00110043,424,2022-09-29T05:30:14.0000000
2022-09-29T05:26:48.0000000,DA00110043,430,2022-09-29T05:30:15.0000000
2022-09-29T05:19:46.0000000,DA00110043,428,2022-09-29T05:30:14.0000000
2022-09-29T05:20:53.0000000,DA00110043,416,2022-09-29T05:30:14.0000000
2022-09-29T05:18:33.0000000,DA00110043,416,2022-09-29T05:30:14.0000000
2022-09-29T05:17:18.0000000,DA00110043,413,2022-09-29T05:30:14.0000000
2022-09-29T05:16:13.0000000,DA00110043,412,2022-09-29T05:30:14.0000000
2022-09-29T05:27:32.0000000,DA00110041,427,2022-09-29T05:30:14.0000000
2022-09-29T05:25:13.0000000,DA00110041,420,2022-09-29T05:30:13.0000000
2022-09-29T05:26:18.0000000,DA00110041,423,2022-09-29T05:30:14.0000000
2022-09-29T05:19:20.0000000,DA00110041,419,2022-09-29T05:30:13.0000000
2022-09-29T05:20:33.0000000,DA00110041,427,2022-09-29T05:30:13.0000000
2022-09-29T05:21:40.0000000,DA00110041,441,2022-09-29T05:30:13.0000000
2022-09-29T05:22:53.0000000,DA00110041,438,2022-09-29T05:30:13.0000000
2022-09-29T05:23:58.0000000,DA00110041,438,2022-09-29T05:30:13.0000000
2022-09-29T05:18:05.0000000,DA00110041,427,2022-09-29T05:30:13.0000000
2022-09-29T05:28:28.0000000,DA00110037,420,2022-09-29T05:30:13.0000000
2022-09-29T05:15:46.0000000,DA00110041,431,2022-09-29T05:30:13.0000000
2022-09-29T05:17:00.0000000,DA00110041,448,2022-09-29T05:30:13.0000000
2022-09-29T05:27:11.0000000,DA00110037,414,2022-09-29T05:30:13.0000000
2022-09-29T05:24:47.0000000,DA00110037,425,2022-09-29T05:30:12.0000000
2022-09-29T05:26:06.0000000,DA00110037,419,2022-09-29T05:30:13.0000000
2022-09-29T05:16:23.0000000,DA00110037,433,2022-09-29T05:30:12.0000000
2022-09-29T05:21:10.0000000,DA00110037,426,2022-09-29T05:30:12.0000000
2022-09-29T05:18:46.0000000,DA00110037,433,2022-09-29T05:30:12.0000000
2022-09-29T05:23:42.0000000,DA00110037,420,2022-09-29T05:30:12.0000000
2022-09-29T05:22:27.0000000,DA00110037,416,2022-09-29T05:30:12.0000000
2022-09-29T05:15:07.0000000,DA00110037,419,2022-09-29T05:30:12.0000000
2022-09-29T05:17:40.0000000,DA00110037,408,2022-09-29T05:30:12.0000000
2022-09-29T05:20:04.0000000,DA00110037,418,2022-09-29T05:30:12.0000000
2022-09-29T05:26:54.0000000,DA00110031,451,2022-09-29T05:30:08.0000000
2022-09-29T05:27:59.0000000,DA00110031,446,2022-09-29T05:30:08.0000000
2022-09-29T05:29:32.0000000,DA00110036,417,2022-09-29T05:30:12.0000000
2022-09-29T05:28:26.0000000,DA00110036,410,2022-09-29T05:30:12.0000000
2022-09-29T05:28:06.0000000,DA00110033,435,2022-09-29T05:30:09.0000000
2022-09-29T05:27:08.0000000,DA00110036,420,2022-09-29T05:30:12.0000000
2022-09-29T05:26:03.0000000,DA00110036,417,2022-09-29T05:30:11.0000000
2022-09-29T05:22:21.0000000,DA00110036,420,2022-09-29T05:30:11.0000000
2022-09-29T05:23:28.0000000,DA00110036,413,2022-09-29T05:30:11.0000000
2022-09-29T05:24:45.0000000,DA00110036,425,2022-09-29T05:30:11.0000000
2022-09-29T05:21:05.0000000,DA00110036,423,2022-09-29T05:30:11.0000000
2022-09-29T05:19:47.0000000,DA00110036,428,2022-09-29T05:30:11.0000000
2022-09-29T05:18:41.0000000,DA00110036,413,2022-09-29T05:30:11.0000000
2022-09-29T05:17:24.0000000,DA00110036,427,2022-09-29T05:30:11.0000000
2022-09-29T05:16:18.0000000,DA00110036,423,2022-09-29T05:30:11.0000000
2022-09-29T05:29:56.0000000,DA00110035,415,2022-09-29T05:30:11.0000000
2022-09-29T05:28:51.0000000,DA00110035,428,2022-09-29T05:30:11.0000000
2022-09-29T05:28:43.0000000,DA00130001,392,2022-09-29T05:30:07.0000000
2022-09-29T05:27:38.0000000,DA00130001,411,2022-09-29T05:30:07.0000000
2022-09-29T05:24:02.0000000,DA00110035,463,2022-09-29T05:30:10.0000000
2022-09-29T05:26:22.0000000,DA00110035,432,2022-09-29T05:30:10.0000000
2022-09-29T05:25:17.0000000,DA00110035,453,2022-09-29T05:30:10.0000000
2022-09-29T05:27:36.0000000,DA00110035,430,2022-09-29T05:30:10.0000000
2022-09-29T05:22:57.0000000,DA00110035,465,2022-09-29T05:30:10.0000000
2022-09-29T05:21:42.0000000,DA00110035,439,2022-09-29T05:30:10.0000000
2022-09-29T05:20:29.0000000,DA00110035,465,2022-09-29T05:30:10.0000000
2022-09-29T05:18:09.0000000,DA00110035,453,2022-09-29T05:30:10.0000000
2022-09-29T05:19:24.0000000,DA00110035,449,2022-09-29T05:30:10.0000000
2022-09-29T05:15:49.0000000,DA00110035,451,2022-09-29T05:30:10.0000000
2022-09-29T05:17:04.0000000,DA00110035,474,2022-09-29T05:30:10.0000000
2022-09-29T05:29:12.0000000,DA00110049,451,2022-09-29T05:30:10.0000000
2022-09-29T05:23:16.0000000,DA00110049,423,2022-09-29T05:30:10.0000000
2022-09-29T05:22:09.0000000,DA00110049,432,2022-09-29T05:30:09.0000000
2022-09-29T05:19:45.0000000,DA00110049,438,2022-09-29T05:30:09.0000000
2022-09-29T05:20:52.0000000,DA00110049,438,2022-09-29T05:30:09.0000000
2022-09-29T05:26:51.0000000,DA00110033,435,2022-09-29T05:30:09.0000000
2022-09-29T05:25:37.0000000,DA00110033,416,2022-09-29T05:30:09.0000000
2022-09-29T05:17:44.0000000,DA00130003,418,2022-09-29T05:30:07.0000000
2022-09-29T05:19:01.0000000,DA00130003,399,2022-09-29T05:30:07.0000000
2022-09-29T05:23:18.0000000,DA00110033,442,2022-09-29T05:30:09.0000000
2022-09-29T05:24:31.0000000,DA00110033,443,2022-09-29T05:30:09.0000000
2022-09-29T05:22:13.0000000,DA00110033,421,2022-09-29T05:30:09.0000000
2022-09-29T05:19:44.0000000,DA00110033,424,2022-09-29T05:30:09.0000000
2022-09-29T05:18:37.0000000,DA00110033,449,2022-09-29T05:30:08.0000000
2022-09-29T05:20:58.0000000,DA00110033,427,2022-09-29T05:30:09.0000000
2022-09-29T05:17:22.0000000,DA00110033,417,2022-09-29T05:30:08.0000000
2022-09-29T05:16:17.0000000,DA00110033,437,2022-09-29T05:30:08.0000000
2022-09-29T05:15:02.0000000,DA00110033,435,2022-09-29T05:30:08.0000000
2022-09-29T05:25:39.0000000,DA00110031,459,2022-09-29T05:30:08.0000000
2022-09-29T05:24:33.0000000,DA00110031,442,2022-09-29T05:30:08.0000000
2022-09-29T05:22:04.0000000,DA00110031,445,2022-09-29T05:30:08.0000000
2022-09-29T05:15:07.0000000,DA00110031,450,2022-09-29T05:30:08.0000000
2022-09-29T05:23:19.0000000,DA00110031,462,2022-09-29T05:30:08.0000000
2022-09-29T05:20:59.0000000,DA00110031,456,2022-09-29T05:30:08.0000000
2022-09-29T05:16:38.0000000,DA00130003,415,2022-09-29T05:30:07.0000000
2022-09-29T05:15:21.0000000,DA00130003,422,2022-09-29T05:30:07.0000000
2022-09-29T05:26:23.0000000,DA00130001,402,2022-09-29T05:30:07.0000000
2022-09-29T05:25:09.0000000,DA00130001,398,2022-09-29T05:30:07.0000000
2022-09-29T05:24:04.0000000,DA00130001,402,2022-09-29T05:30:07.0000000
2022-09-29T05:21:44.0000000,DA00130001,399,2022-09-29T05:30:07.0000000
2022-09-29T05:22:49.0000000,DA00130001,401,2022-09-29T05:30:07.0000000
2022-09-29T05:20:31.0000000,DA00130001,408,2022-09-29T05:30:07.0000000
2022-09-29T05:19:24.0000000,DA00130001,402,2022-09-29T05:30:06.0000000
2022-09-29T05:15:49.0000000,DA00130001,393,2022-09-29T05:30:06.0000000
2022-09-29T05:16:56.0000000,DA00130001,406,2022-09-29T05:30:06.0000000
2022-09-29T05:18:11.0000000,DA00130001,406,2022-09-29T05:30:06.0000000
2022-09-29T05:11:25.0000000,DA00110034,419,2022-09-29T05:16:03.0000000
2022-09-29T05:09:03.0000000,DA00110034,416,2022-09-29T05:16:03.0000000
2022-09-29T05:03:07.0000000,DA00110034,422,2022-09-29T05:16:03.0000000
2022-09-29T05:01:48.0000000,DA00110034,416,2022-09-29T05:16:03.0000000
2022-09-29T05:10:20.0000000,DA00110034,423,2022-09-29T05:16:03.0000000
2022-09-29T05:00:43.0000000,DA00110034,430,2022-09-29T05:16:03.0000000
2022-09-29T05:13:20.0000000,AMNO-03,392,2022-09-29T05:16:00.0000000
2022-09-29T05:12:08.0000000,AMNO-03,388,2022-09-29T05:16:00.0000000
2022-09-29T05:14:32.0000000,AMNO-03,389,2022-09-29T05:16:00.0000000
2022-09-29T05:14:32.0000000,AMNO-01,375,2022-09-29T05:15:57.0000000
2022-09-29T05:09:45.0000000,AMNO-03,399,2022-09-29T05:16:00.0000000
2022-09-29T05:10:57.0000000,AMNO-03,380,2022-09-29T05:16:00.0000000
2022-09-29T05:08:33.0000000,AMNO-03,385,2022-09-29T05:16:00.0000000
2022-09-29T05:07:22.0000000,AMNO-03,398,2022-09-29T05:16:00.0000000
2022-09-29T05:06:10.0000000,AMNO-03,394,2022-09-29T05:16:00.0000000
2022-09-29T05:02:35.0000000,AMNO-03,394,2022-09-29T05:16:00.0000000
2022-09-29T05:03:46.0000000,AMNO-03,403,2022-09-29T05:16:00.0000000
2022-09-29T05:01:23.0000000,AMNO-03,399,2022-09-29T05:16:00.0000000
2022-09-29T05:04:59.0000000,AMNO-03,395,2022-09-29T05:16:00.0000000
2022-09-29T05:00:12.0000000,AMNO-03,392,2022-09-29T05:15:59.0000000
2022-09-29T05:12:09.0000000,AMNO-01,376,2022-09-29T05:15:57.0000000
2022-09-29T05:13:20.0000000,AMNO-01,382,2022-09-29T05:15:57.0000000
2022-09-29T05:08:33.0000000,AMNO-01,378,2022-09-29T05:15:57.0000000
2022-09-29T05:13:58.0000000,DA00110047,415,2022-09-29T05:15:54.0000000
2022-09-29T05:12:43.0000000,DA00110047,419,2022-09-29T05:15:53.0000000
2022-09-29T05:10:57.0000000,AMNO-01,381,2022-09-29T05:15:57.0000000
2022-09-29T05:09:44.0000000,AMNO-01,372,2022-09-29T05:15:57.0000000
2022-09-29T05:06:10.0000000,AMNO-01,374,2022-09-29T05:15:56.0000000
2022-09-29T05:07:22.0000000,AMNO-01,376,2022-09-29T05:15:56.0000000
2022-09-29T05:04:59.0000000,AMNO-01,377,2022-09-29T05:15:56.0000000
2022-09-29T05:01:23.0000000,AMNO-01,382,2022-09-29T05:15:56.0000000
2022-09-29T05:00:12.0000000,AMNO-01,378,2022-09-29T05:15:56.0000000
2022-09-29T05:03:46.0000000,AMNO-01,373,2022-09-29T05:15:56.0000000
2022-09-29T05:02:35.0000000,AMNO-01,373,2022-09-29T05:15:56.0000000
2022-09-29T05:08:25.0000000,DA00100001,426,2022-09-29T05:15:50.0000000
2022-09-29T05:09:43.0000000,DA00100001,427,2022-09-29T05:15:50.0000000
2022-09-29T05:09:18.0000000,DA00110047,415,2022-09-29T05:15:53.0000000
2022-09-29T05:10:23.0000000,DA00110047,421,2022-09-29T05:15:53.0000000
2022-09-29T05:11:38.0000000,DA00110047,401,2022-09-29T05:15:53.0000000
2022-09-29T05:06:49.0000000,DA00110047,404,2022-09-29T05:15:53.0000000
2022-09-29T05:08:04.0000000,DA00110047,405,2022-09-29T05:15:53.0000000
2022-09-29T05:05:44.0000000,DA00110047,411,2022-09-29T05:15:53.0000000
2022-09-29T05:04:29.0000000,DA00110047,418,2022-09-29T05:15:53.0000000
2022-09-29T05:03:24.0000000,DA00110047,411,2022-09-29T05:15:53.0000000
2022-09-29T05:02:10.0000000,DA00110047,430,2022-09-29T05:15:53.0000000
2022-09-29T05:00:56.0000000,DA00110047,410,2022-09-29T05:15:53.0000000
2022-09-29T05:05:15.0000000,DA00110045,431,2022-09-29T05:15:47.0000000
2022-09-29T05:04:11.0000000,DA00110045,423,2022-09-29T05:15:47.0000000
2022-09-29T05:02:54.0000000,DA00110045,441,2022-09-29T05:15:47.0000000
2022-09-29T05:01:37.0000000,DA00110045,430,2022-09-29T05:15:47.0000000
2022-09-29T05:06:10.0000000,DA00110042,424,2022-09-29T05:15:41.0000000
2022-09-29T05:13:53.0000000,DA00110043,430,2022-09-29T05:15:45.0000000
2022-09-29T05:12:39.0000000,DA00110043,417,2022-09-29T05:15:45.0000000
2022-09-29T05:11:24.0000000,DA00110043,428,2022-09-29T05:15:45.0000000
2022-09-29T05:10:19.0000000,DA00110043,417,2022-09-29T05:15:45.0000000
2022-09-29T05:09:05.0000000,DA00110043,420,2022-09-29T05:15:44.0000000
2022-09-29T05:07:59.0000000,DA00110043,421,2022-09-29T05:15:44.0000000
2022-09-29T05:06:45.0000000,DA00110043,421,2022-09-29T05:15:44.0000000
2022-09-29T05:05:40.0000000,DA00110043,422,2022-09-29T05:15:44.0000000
2022-09-29T05:04:25.0000000,DA00110043,424,2022-09-29T05:15:44.0000000
2022-09-29T05:02:05.0000000,DA00110043,410,2022-09-29T05:15:44.0000000
2022-09-29T05:03:11.0000000,DA00110043,420,2022-09-29T05:15:44.0000000
2022-09-29T05:00:51.0000000,DA00110043,418,2022-09-29T05:15:44.0000000
2022-09-29T05:05:05.0000000,DA00110042,420,2022-09-29T05:15:41.0000000
2022-09-29T05:03:46.0000000,DA00110042,411,2022-09-29T05:15:41.0000000
2022-09-29T05:13:26.0000000,DA00110041,435,2022-09-29T05:15:39.0000000
2022-09-29T05:06:20.0000000,DA00110041,432,2022-09-29T05:15:39.0000000
2022-09-29T05:02:54.0000000,DA00110041,438,2022-09-29T05:15:38.0000000
2022-09-29T05:12:11.0000000,DA00110041,441,2022-09-29T05:15:39.0000000
2022-09-29T05:04:00.0000000,DA00110041,438,2022-09-29T05:15:38.0000000
2022-09-29T05:01:40.0000000,DA00110041,445,2022-09-29T05:15:38.0000000
2022-09-29T05:05:14.0000000,DA00110041,434,2022-09-29T05:15:38.0000000
2022-09-29T05:00:35.0000000,DA00110041,427,2022-09-29T05:15:38.0000000
2022-09-29T05:08:23.0000000,DA00110039,440,2022-09-29T05:15:36.0000000
2022-09-29T05:07:15.0000000,DA00110039,432,2022-09-29T05:15:36.0000000
2022-09-29T05:14:02.0000000,DA00110037,416,2022-09-29T05:15:33.0000000
2022-09-29T05:11:40.0000000,DA00110037,423,2022-09-29T05:15:33.0000000
2022-09-29T05:12:45.0000000,DA00110037,421,2022-09-29T05:15:33.0000000
2022-09-29T05:10:23.0000000,DA00110037,427,2022-09-29T05:15:33.0000000
2022-09-29T05:08:03.0000000,DA00110037,415,2022-09-29T05:15:33.0000000
2022-09-29T05:09:08.0000000,DA00110037,412,2022-09-29T05:15:33.0000000
2022-09-29T05:04:22.0000000,DA00110037,412,2022-09-29T05:15:33.0000000
2022-09-29T05:05:39.0000000,DA00110037,421,2022-09-29T05:15:33.0000000
2022-09-29T05:02:00.0000000,DA00110037,415,2022-09-29T05:15:32.0000000
2022-09-29T05:03:05.0000000,DA00110037,426,2022-09-29T05:15:32.0000000
2022-09-29T05:00:42.0000000,DA00110037,411,2022-09-29T05:15:32.0000000
2022-09-29T05:06:44.0000000,DA00110037,421,2022-09-29T05:15:33.0000000
2022-09-29T05:13:46.0000000,DA00110036,420,2022-09-29T05:15:30.0000000
2022-09-29T05:12:39.0000000,DA00110036,432,2022-09-29T05:15:30.0000000
2022-09-29T05:11:23.0000000,DA00110036,413,2022-09-29T05:15:30.0000000
2022-09-29T05:10:18.0000000,DA00110036,440,2022-09-29T05:15:29.0000000
2022-09-29T05:05:23.0000000,DA00110036,428,2022-09-29T05:15:29.0000000
2022-09-29T05:06:40.0000000,DA00110036,431,2022-09-29T05:15:29.0000000
2022-09-29T05:07:46.0000000,DA00110036,421,2022-09-29T05:15:29.0000000
2022-09-29T05:04:18.0000000,DA00110036,419,2022-09-29T05:15:29.0000000
2022-09-29T05:09:00.0000000,DA00110036,428,2022-09-29T05:15:29.0000000
2022-09-29T05:03:00.0000000,DA00110036,425,2022-09-29T05:15:29.0000000
2022-09-29T05:00:36.0000000,DA00110036,429,2022-09-29T05:15:29.0000000
2022-09-29T05:01:42.0000000,DA00110036,414,2022-09-29T05:15:29.0000000
2022-09-29T05:14:35.0000000,DA00110035,462,2022-09-29T05:15:26.0000000
2022-09-29T05:12:15.0000000,DA00110035,473,2022-09-29T05:15:26.0000000
2022-09-29T05:13:30.0000000,DA00110035,466,2022-09-29T05:15:26.0000000
2022-09-29T05:11:10.0000000,DA00110035,439,2022-09-29T05:15:26.0000000
2022-09-29T05:09:56.0000000,DA00110035,453,2022-09-29T05:15:26.0000000
2022-09-29T05:07:36.0000000,DA00110035,455,2022-09-29T05:15:26.0000000
2022-09-29T05:08:50.0000000,DA00110035,426,2022-09-29T05:15:26.0000000
2022-09-29T05:04:02.0000000,DA00110035,458,2022-09-29T05:15:25.0000000
2022-09-29T05:06:21.0000000,DA00110035,455,2022-09-29T05:15:25.0000000
2022-09-29T05:05:16.0000000,DA00110035,444,2022-09-29T05:15:25.0000000
2022-09-29T05:02:56.0000000,DA00110035,434,2022-09-29T05:15:25.0000000
2022-09-29T05:00:27.0000000,DA00110035,451,2022-09-29T05:15:25.0000000
2022-09-29T05:01:42.0000000,DA00110035,451,2022-09-29T05:15:25.0000000
2022-09-29T05:08:56.0000000,DA00110049,452,2022-09-29T05:15:23.0000000
2022-09-29T05:07:51.0000000,DA00110049,440,2022-09-29T05:15:23.0000000
2022-09-29T05:06:34.0000000,DA00110049,437,2022-09-29T05:15:23.0000000
2022-09-29T05:05:29.0000000,DA00110049,431,2022-09-29T05:15:22.0000000
2022-09-29T05:00:32.0000000,DA00110049,428,2022-09-29T05:15:22.0000000
2022-09-29T05:01:51.0000000,DA00110049,427,2022-09-29T05:15:22.0000000
2022-09-29T05:02:56.0000000,DA00110049,439,2022-09-29T05:15:22.0000000
2022-09-29T05:04:13.0000000,DA00110049,428,2022-09-29T05:15:22.0000000
2022-09-29T05:13:54.0000000,DA00110031,454,2022-09-29T05:15:16.0000000
2022-09-29T05:12:43.0000000,DA00110033,415,2022-09-29T05:15:20.0000000
2022-09-29T05:13:57.0000000,DA00110033,429,2022-09-29T05:15:20.0000000
2022-09-29T05:11:28.0000000,DA00110033,420,2022-09-29T05:15:20.0000000
2022-09-29T05:10:23.0000000,DA00110033,442,2022-09-29T05:15:19.0000000
2022-09-29T05:08:03.0000000,DA00110033,424,2022-09-29T05:15:19.0000000
2022-09-29T05:06:49.0000000,DA00110033,420,2022-09-29T05:15:19.0000000
2022-09-29T05:09:08.0000000,DA00110033,423,2022-09-29T05:15:19.0000000
2022-09-29T05:04:29.0000000,DA00110033,418,2022-09-29T05:15:19.0000000
2022-09-29T05:05:34.0000000,DA00110033,437,2022-09-29T05:15:19.0000000
2022-09-29T05:02:09.0000000,DA00110033,435,2022-09-29T05:15:19.0000000
2022-09-29T05:00:56.0000000,DA00110033,425,2022-09-29T05:15:19.0000000
2022-09-29T05:03:14.0000000,DA00110033,436,2022-09-29T05:15:19.0000000
2022-09-29T05:12:45.0000000,DA00110031,464,2022-09-29T05:15:16.0000000
2022-09-29T05:02:08.0000000,DA00110031,470,2022-09-29T05:15:16.0000000
2022-09-29T05:01:02.0000000,DA00110031,466,2022-09-29T05:15:16.0000000
2022-09-29T05:03:24.0000000,DA00130004,428,2022-09-29T05:15:13.0000000
2022-09-29T05:14:16.0000000,DA00130003,413,2022-09-29T05:15:11.0000000
2022-09-29T05:12:57.0000000,DA00130003,415,2022-09-29T05:15:11.0000000
2022-09-29T05:11:39.0000000,DA00130003,415,2022-09-29T05:15:11.0000000
2022-09-29T05:10:33.0000000,DA00130003,402,2022-09-29T05:15:11.0000000
2022-09-29T05:09:16.0000000,DA00130003,425,2022-09-29T05:15:11.0000000
2022-09-29T05:03:16.0000000,DA00130003,424,2022-09-29T05:15:10.0000000
2022-09-29T05:14:36.0000000,DA00130001,397,2022-09-29T05:15:08.0000000
2022-09-29T05:12:15.0000000,DA00130001,405,2022-09-29T05:15:08.0000000
2022-09-29T05:13:29.0000000,DA00130001,402,2022-09-29T05:15:08.0000000
2022-09-29T05:04:04.0000000,DA00130001,401,2022-09-29T05:15:07.0000000
2022-09-29T05:02:50.0000000,DA00130001,397,2022-09-29T05:15:07.0000000
2022-09-29T05:05:10.0000000,DA00130001,399,2022-09-29T05:15:08.0000000
2022-09-29T05:11:00.0000000,DA00130001,403,2022-09-29T05:15:08.0000000
2022-09-29T05:01:44.0000000,DA00130001,397,2022-09-29T05:15:07.0000000
2022-09-29T05:00:30.0000000,DA00130001,408,2022-09-29T05:15:07.0000000
2022-09-29T04:58:19.0000000,DA00110034,421,2022-09-29T05:00:35.0000000
2022-09-29T04:57:04.0000000,DA00110034,436,2022-09-29T05:00:35.0000000
2022-09-29T04:53:25.0000000,DA00110034,404,2022-09-29T05:00:34.0000000
2022-09-29T04:54:42.0000000,DA00110034,429,2022-09-29T05:00:35.0000000
2022-09-29T04:55:47.0000000,DA00110034,416,2022-09-29T05:00:35.0000000
2022-09-29T04:49:46.0000000,DA00110034,425,2022-09-29T05:00:34.0000000
2022-09-29T04:52:20.0000000,DA00110034,432,2022-09-29T05:00:34.0000000
2022-09-29T04:51:04.0000000,DA00110034,429,2022-09-29T05:00:34.0000000
2022-09-29T04:48:41.0000000,DA00110034,430,2022-09-29T05:00:34.0000000
2022-09-29T04:47:23.0000000,DA00110034,427,2022-09-29T05:00:34.0000000
2022-09-29T04:46:18.0000000,DA00110034,419,2022-09-29T05:00:34.0000000
2022-09-29T04:59:00.0000000,AMNO-03,388,2022-09-29T05:00:31.0000000
2022-09-29T04:45:01.0000000,DA00110034,429,2022-09-29T05:00:34.0000000
2022-09-29T04:53:02.0000000,AMNO-03,395,2022-09-29T05:00:31.0000000
2022-09-29T04:55:25.0000000,AMNO-03,395,2022-09-29T05:00:31.0000000
2022-09-29T04:56:37.0000000,AMNO-03,386,2022-09-29T05:00:31.0000000
2022-09-29T04:54:13.0000000,AMNO-03,404,2022-09-29T05:00:31.0000000
2022-09-29T04:57:49.0000000,AMNO-03,394,2022-09-29T05:00:31.0000000
2022-09-29T04:51:50.0000000,AMNO-03,396,2022-09-29T05:00:31.0000000
2022-09-29T04:50:39.0000000,AMNO-03,399,2022-09-29T05:00:31.0000000
2022-09-29T04:48:16.0000000,AMNO-03,406,2022-09-29T05:00:31.0000000
2022-09-29T04:49:27.0000000,AMNO-03,400,2022-09-29T05:00:31.0000000
2022-09-29T04:47:04.0000000,AMNO-03,392,2022-09-29T05:00:31.0000000
2022-09-29T04:59:00.0000000,AMNO-01,385,2022-09-29T05:00:28.0000000
2022-09-29T04:45:52.0000000,AMNO-03,390,2022-09-29T05:00:31.0000000
2022-09-29T04:56:37.0000000,AMNO-01,378,2022-09-29T05:00:28.0000000
2022-09-29T04:57:49.0000000,AMNO-01,373,2022-09-29T05:00:28.0000000
2022-09-29T04:54:13.0000000,AMNO-01,373,2022-09-29T05:00:28.0000000
2022-09-29T04:50:39.0000000,AMNO-01,390,2022-09-29T05:00:28.0000000
2022-09-29T04:55:25.0000000,AMNO-01,374,2022-09-29T05:00:28.0000000
2022-09-29T04:49:27.0000000,AMNO-01,374,2022-09-29T05:00:28.0000000
2022-09-29T04:51:50.0000000,AMNO-01,386,2022-09-29T05:00:28.0000000
2022-09-29T04:53:02.0000000,AMNO-01,381,2022-09-29T05:00:28.0000000
2022-09-29T04:48:16.0000000,AMNO-01,387,2022-09-29T05:00:27.0000000
2022-09-29T04:47:04.0000000,AMNO-01,379,2022-09-29T05:00:27.0000000
2022-09-29T04:57:30.0000000,DA00110047,416,2022-09-29T05:00:25.0000000
2022-09-29T04:58:36.0000000,DA00110047,426,2022-09-29T05:00:25.0000000
2022-09-29T04:45:52.0000000,AMNO-01,372,2022-09-29T05:00:27.0000000
2022-09-29T04:58:31.0000000,DA00110043,416,2022-09-29T05:00:21.0000000
2022-09-29T04:56:17.0000000,DA00110047,421,2022-09-29T05:00:25.0000000
2022-09-29T04:55:10.0000000,DA00110047,428,2022-09-29T05:00:25.0000000
2022-09-29T04:53:57.0000000,DA00110047,405,2022-09-29T05:00:24.0000000
2022-09-29T04:52:43.0000000,DA00110047,426,2022-09-29T05:00:24.0000000
2022-09-29T04:55:40.0000000,DA00110045,431,2022-09-29T05:00:21.0000000
2022-09-29T04:49:16.0000000,DA00110047,414,2022-09-29T05:00:24.0000000
2022-09-29T04:50:23.0000000,DA00110047,412,2022-09-29T05:00:24.0000000
2022-09-29T04:51:37.0000000,DA00110047,422,2022-09-29T05:00:24.0000000
2022-09-29T04:48:03.0000000,DA00110047,412,2022-09-29T05:00:24.0000000
2022-09-29T04:46:49.0000000,DA00110047,419,2022-09-29T05:00:24.0000000
2022-09-29T04:45:43.0000000,DA00110047,410,2022-09-29T05:00:24.0000000
2022-09-29T04:58:07.0000000,DA00110041,439,2022-09-29T05:00:20.0000000
2022-09-29T04:47:21.0000000,DA00110045,430,2022-09-29T05:00:21.0000000
2022-09-29T04:49:44.0000000,DA00110045,433,2022-09-29T05:00:21.0000000
2022-09-29T04:48:39.0000000,DA00110045,429,2022-09-29T05:00:21.0000000
2022-09-29T04:57:17.0000000,DA00110043,426,2022-09-29T05:00:21.0000000
2022-09-29T04:46:15.0000000,DA00110045,437,2022-09-29T05:00:21.0000000
2022-09-29T04:56:11.0000000,DA00110043,422,2022-09-29T05:00:21.0000000
2022-09-29T04:51:24.0000000,DA00110043,427,2022-09-29T05:00:21.0000000
2022-09-29T04:53:52.0000000,DA00110043,407,2022-09-29T05:00:21.0000000
2022-09-29T04:54:57.0000000,DA00110043,429,2022-09-29T05:00:21.0000000
2022-09-29T04:52:37.0000000,DA00110043,427,2022-09-29T05:00:21.0000000
2022-09-29T04:50:19.0000000,DA00110043,417,2022-09-29T05:00:20.0000000
2022-09-29T04:49:04.0000000,DA00110043,427,2022-09-29T05:00:20.0000000
